"","name","longitude","latitude"
"84","Clangula hyemalis",-70.33321,41.55962
"85","Clangula hyemalis",-70.19746,41.34703
"86","Clangula hyemalis",-70.14741,41.55696
"87","Clangula hyemalis",-70.3331,41.55275
"88","Clangula hyemalis",-70.27718,41.4956
"89","Clangula hyemalis",-70.3377,41.47074
"90","Clangula hyemalis",-70.06007,41.47157
"91","Clangula hyemalis",-70.2781,41.36768
"92","Clangula hyemalis",-70.38364,41.41495
"93","Clangula hyemalis",-70.22839,41.37015
"94","Clangula hyemalis",-70.24995,41.37147
"95","Clangula hyemalis",-70.1475,41.52533
"96","Clangula hyemalis",-70.11697,41.3953
"97","Clangula hyemalis",-70.03325,41.5367
"98","Clangula hyemalis",-70.41566,41.35872
"99","Clangula hyemalis",-70.05995,41.45083
"100","Clangula hyemalis",-70.30894,41.55054
"101","Clangula hyemalis",-70.05981,41.52225
"102","Clangula hyemalis",-70.11648,41.54343
"103","Clangula hyemalis",-70.1479,41.46489
"104","Clangula hyemalis",-70.36002,41.50916
"105","Clangula hyemalis",-70.39269,41.51269
"106","Clangula hyemalis",-70.22823,41.34162
"107","Clangula hyemalis",-70.06023,41.56959
"108","Clangula hyemalis",-70.19995,41.40536
"109","Clangula hyemalis",-70.05782,41.547
"110","Clangula hyemalis",-70.28059,41.45147
"111","Clangula hyemalis",-70.3342,41.419
"112","Clangula hyemalis",-70.05821,41.60438
"113","Clangula hyemalis",-70.03101,41.5615
"114","Clangula hyemalis",-70.30649,41.41595
"115","Clangula hyemalis",-70.06172,41.55294
"116","Clangula hyemalis",-70.19747,41.40797
"117","Clangula hyemalis",-70.1156,41.41975
"118","Clangula hyemalis",-70.30824,41.49858
"119","Clangula hyemalis",-70.28056,41.57533
"120","Clangula hyemalis",-70.25179,41.48612
"121","Clangula hyemalis",-70.03194,41.5537
"122","Clangula hyemalis",-70.36055,41.54158
"123","Clangula hyemalis",-70.28835,41.36479
"124","Clangula hyemalis",-70.05933,41.53208
"125","Clangula hyemalis",-70.11588,41.54957
"126","Clangula hyemalis",-70.35803,41.36437
"127","Clangula hyemalis",-70.03464,41.53772
"128","Clangula hyemalis",-70.33552,41.39025
"129","Clangula hyemalis",-70.11592,41.39773
"130","Clangula hyemalis",-70.41405,41.46627
"131","Clangula hyemalis",-70.08498,41.56147
"132","Clangula hyemalis",-70.198,41.48612
"133","Clangula hyemalis",-70.33322,41.55032
"134","Clangula hyemalis",-70.33548,41.3807
"135","Clangula hyemalis",-70.11578,41.58705
"136","Clangula hyemalis",-70.2263,41.40965
"137","Clangula hyemalis",-70.40234,41.53939
"138","Clangula hyemalis",-70.27602,41.52117
"139","Clangula hyemalis",-70.25245,41.35005
"140","Clangula hyemalis",-70.33475,41.36582
"141","Clangula hyemalis",-70.05833,41.5883
"142","Clangula hyemalis",-70.05969,41.52711
"143","Clangula hyemalis",-70.03284,41.54765
"144","Clangula hyemalis",-70.35815,41.40402
"145","Clangula hyemalis",-70.08546,41.54885
"146","Clangula hyemalis",-70.03195,41.58195
"147","Clangula hyemalis",-70.14779,41.57729
"148","Clangula hyemalis",-70.19875,41.58222
"149","Clangula hyemalis",-70.38248,41.39553
"150","Clangula hyemalis",-70.11899,41.58097
"151","Clangula hyemalis",-70.03378,41.5803
"152","Clangula hyemalis",-70.11715,41.37807
"153","Clangula hyemalis",-70.39375,41.4049
"154","Clangula hyemalis",-70.22685,41.37987
"155","Clangula hyemalis",-70.03317,41.54425
"156","Clangula hyemalis",-70.14277,41.36182
"157","Clangula hyemalis",-70.11777,41.37753
"158","Clangula hyemalis",-70.17271,41.50752
"159","Clangula hyemalis",-70.33131,41.44867
"160","Clangula hyemalis",-70.06055,41.42791
"161","Clangula hyemalis",-70.08293,41.3962
"162","Clangula hyemalis",-70.05981,41.52225
"163","Clangula hyemalis",-70.33878,41.35003
"164","Clangula hyemalis",-70.09116,41.55377
"165","Clangula hyemalis",-70.40367,41.52445
"166","Clangula hyemalis",-70.3583,41.42242
"167","Clangula hyemalis",-70.0315,41.56918
"168","Clangula hyemalis",-70.03487,41.58903
"169","Clangula hyemalis",-70.36063,41.51786
"170","Clangula hyemalis",-70.17165,41.49293
"171","Clangula hyemalis",-70.36038,41.48483
"172","Clangula hyemalis",-70.38695,41.49637
"173","Clangula hyemalis",-70.30656,41.36862
"174","Clangula hyemalis",-70.41288,41.4727
"175","Clangula hyemalis",-70.33527,41.3651
"176","Clangula hyemalis",-70.22573,41.42174
"177","Clangula hyemalis",-70.22525,41.52865
"178","Clangula hyemalis",-70.24738,41.44041
"179","Clangula hyemalis",-70.08562,41.57948
"180","Clangula hyemalis",-70.41977,41.51781
"181","Clangula hyemalis",-70.35878,41.40355
"182","Clangula hyemalis",-70.09017,41.5485
"183","Clangula hyemalis",-70.35912,41.39453
"184","Clangula hyemalis",-70.38757,41.52555
"185","Clangula hyemalis",-70.19518,41.3441
"186","Clangula hyemalis",-70.306,41.35407
"187","Clangula hyemalis",-70.1975,41.36352
"188","Clangula hyemalis",-70.25159,41.40035
"189","Clangula hyemalis",-70.22885,41.53515
"190","Clangula hyemalis",-70.11515,41.55883
"191","Clangula hyemalis",-70.1167,41.50372
"192","Clangula hyemalis",-70.05994,41.57292
"193","Clangula hyemalis",-70.03397,41.57479
"194","Clangula hyemalis",-70.27847,41.37293
"195","Clangula hyemalis",-70.19755,41.4774
"196","Clangula hyemalis",-70.39436,41.5088
"197","Clangula hyemalis",-70.22303,41.35225
"198","Clangula hyemalis",-70.3344,41.35392
"199","Clangula hyemalis",-70.33575,41.4084
"200","Clangula hyemalis",-70.41465,41.43319
"201","Clangula hyemalis",-70.198,41.34183
"202","Clangula hyemalis",-70.41518,41.39873
"203","Clangula hyemalis",-70.11659,41.5095
"204","Clangula hyemalis",-70.17705,41.37325
"205","Clangula hyemalis",-70.03395,41.5714
"206","Clangula hyemalis",-70.19595,41.43276
"207","Clangula hyemalis",-70.17065,41.58138
"208","Clangula hyemalis",-70.28378,41.41645
"209","Clangula hyemalis",-70.08517,41.55472
"210","Clangula hyemalis",-70.14803,41.57253
"211","Clangula hyemalis",-70.30822,41.48272
"212","Clangula hyemalis",-70.17397,41.43477
"213","Clangula hyemalis",-70.3302,41.53365
"214","Clangula hyemalis",-70.06413,41.52175
"215","Clangula hyemalis",-70.38442,41.41951
"216","Clangula hyemalis",-70.38619,41.36091
"217","Clangula hyemalis",-70.17271,41.54663
"218","Clangula hyemalis",-70.40244,41.53413
"219","Clangula hyemalis",-70.06107,41.5473
"220","Clangula hyemalis",-70.17039,41.58128
"221","Clangula hyemalis",-70.08891,41.4175
"222","Clangula hyemalis",-70.11836,41.41435
"223","Clangula hyemalis",-70.06336,41.52575
"224","Clangula hyemalis",-70.05845,41.43333
"225","Clangula hyemalis",-70.0316,41.55545
"226","Clangula hyemalis",-70.17075,41.52672
"227","Clangula hyemalis",-70.38993,41.50825
"228","Clangula hyemalis",-70.17074,41.56327
"229","Clangula hyemalis",-70.19447,41.37982
"230","Clangula hyemalis",-70.09206,41.4969
"231","Clangula hyemalis",-70.33112,41.54313
"232","Clangula hyemalis",-70.25635,41.4997
"233","Clangula hyemalis",-70.0609,41.55962
"234","Clangula hyemalis",-70.08543,41.54968
"235","Clangula hyemalis",-70.11543,41.46713
"236","Clangula hyemalis",-70.25671,41.50752
"237","Clangula hyemalis",-70.28678,41.39155
"238","Clangula hyemalis",-70.16995,41.38429
"239","Clangula hyemalis",-70.28872,41.37004
"240","Clangula hyemalis",-70.41648,41.37026
"241","Clangula hyemalis",-70.1712,41.41145
"242","Clangula hyemalis",-70.14758,41.51545
"243","Clangula hyemalis",-70.11488,41.44065
"244","Clangula hyemalis",-70.39747,41.35057
"245","Clangula hyemalis",-70.41039,41.48807
"246","Clangula hyemalis",-70.22834,41.3649
"247","Clangula hyemalis",-70.33765,41.53888
"248","Clangula hyemalis",-70.27834,41.35872
"249","Clangula hyemalis",-70.35918,41.38465
"250","Clangula hyemalis",-70.2572,41.46252
"251","Clangula hyemalis",-70.28684,41.35765
"252","Clangula hyemalis",-70.11846,41.56447
"253","Clangula hyemalis",-70.30618,41.40068
"254","Clangula hyemalis",-70.17074,41.53593
"255","Clangula hyemalis",-70.25124,41.37585
"256","Clangula hyemalis",-70.17322,41.4544
"257","Clangula hyemalis",-70.11778,41.37516
"258","Clangula hyemalis",-70.35827,41.42511
"259","Clangula hyemalis",-70.17045,41.59063
"260","Clangula hyemalis",-70.33915,41.38292
"261","Clangula hyemalis",-70.38554,41.34324
"262","Clangula hyemalis",-70.38769,41.5289
"263","Clangula hyemalis",-70.03364,41.5848
"264","Clangula hyemalis",-70.06046,41.479
"265","Clangula hyemalis",-70.02983,41.47878
"266","Clangula hyemalis",-70.27855,41.3547
"267","Clangula hyemalis",-70.1166,41.5414
"268","Clangula hyemalis",-70.16921,41.53205
"269","Clangula hyemalis",-70.4136,41.42751
"270","Clangula hyemalis",-70.16993,41.37532
"271","Clangula hyemalis",-70.25132,41.46228
"272","Clangula hyemalis",-70.14822,41.48022
"273","Clangula hyemalis",-70.1984,41.37135
"274","Clangula hyemalis",-70.14285,41.53434
"275","Clangula hyemalis",-70.05985,41.3952
"276","Clangula hyemalis",-70.11617,41.46967
"277","Clangula hyemalis",-70.25218,41.35173
"278","Clangula hyemalis",-70.36027,41.334
"279","Clangula hyemalis",-70.0601,41.47565
"280","Clangula hyemalis",-70.30665,41.38902
"281","Clangula hyemalis",-70.0857,41.5824
"282","Clangula hyemalis",-70.22794,41.33993
"283","Clangula hyemalis",-70.19612,41.50695
"284","Clangula hyemalis",-70.22503,41.52445
"285","Clangula hyemalis",-70.2808,41.33745
"286","Clangula hyemalis",-70.30891,41.38874
"287","Clangula hyemalis",-70.08328,41.51715
"288","Clangula hyemalis",-70.17408,41.42928
"289","Clangula hyemalis",-70.35999,41.39905
"290","Clangula hyemalis",-70.25229,41.40177
"291","Clangula hyemalis",-70.30652,41.36663
"292","Clangula hyemalis",-70.06032,41.48809
"293","Clangula hyemalis",-70.06045,41.49329
"294","Clangula hyemalis",-70.17244,41.46195
"295","Clangula hyemalis",-70.11409,41.37254
"296","Clangula hyemalis",-70.11519,41.564
"297","Clangula hyemalis",-70.33822,41.52743
"298","Clangula hyemalis",-70.3369,41.45374
"299","Clangula hyemalis",-70.14754,41.48552
"300","Clangula hyemalis",-70.16997,41.3823
"301","Clangula hyemalis",-70.06323,41.57385
"302","Clangula hyemalis",-70.2887,41.36897
"303","Clangula hyemalis",-70.22545,41.45998
"304","Clangula hyemalis",-70.27481,41.4126
"305","Clangula hyemalis",-70.11585,41.58505
"306","Clangula hyemalis",-70.05995,41.3427
"307","Clangula hyemalis",-70.17535,41.39381
"308","Clangula hyemalis",-70.19445,41.3789
"309","Clangula hyemalis",-70.11519,41.52982
"310","Clangula hyemalis",-70.08648,41.36297
"311","Clangula hyemalis",-70.19862,41.43224
"312","Clangula hyemalis",-70.25172,41.48438
"313","Clangula hyemalis",-70.33693,41.44047
"314","Clangula hyemalis",-70.30656,41.3917
"315","Clangula hyemalis",-70.1139,41.48901
"316","Clangula hyemalis",-70.2533,41.51627
"317","Clangula hyemalis",-70.25176,41.35428
"318","Clangula hyemalis",-70.17052,41.5855
"319","Clangula hyemalis",-70.11514,41.51228
"320","Clangula hyemalis",-70.08415,41.4349
"321","Clangula hyemalis",-70.1977,41.44712
"322","Clangula hyemalis",-70.38707,41.50429
"323","Clangula hyemalis",-70.03135,41.48162
"324","Clangula hyemalis",-70.05772,41.39583
"325","Clangula hyemalis",-70.33467,41.3244
"326","Clangula hyemalis",-70.09319,41.44185
"327","Clangula hyemalis",-70.0612,41.50587
"328","Clangula hyemalis",-70.08495,41.47762
"329","Clangula hyemalis",-70.2262,41.57698
"330","Clangula hyemalis",-70.11595,41.39604
"331","Clangula hyemalis",-70.2523,41.35724
"332","Clangula hyemalis",-70.38635,41.36253
"333","Clangula hyemalis",-70.2808,41.44935
"334","Clangula hyemalis",-70.25137,41.37931
"335","Clangula hyemalis",-70.0574,41.5709
"336","Clangula hyemalis",-70.03045,41.48967
"337","Clangula hyemalis",-70.33555,41.3759
"338","Clangula hyemalis",-70.30807,41.34497
"339","Clangula hyemalis",-70.06287,41.52815
"340","Clangula hyemalis",-70.16997,41.3803
"341","Clangula hyemalis",-70.03291,41.48392
"342","Clangula hyemalis",-70.05997,41.47305
"343","Clangula hyemalis",-70.28368,41.41757
"344","Clangula hyemalis",-70.11765,41.36925
"345","Clangula hyemalis",-70.05533,41.3433
"346","Clangula hyemalis",-70.03667,41.54525
"347","Clangula hyemalis",-70.3339,41.35331
"348","Clangula hyemalis",-70.14194,41.52554
"349","Clangula hyemalis",-70.1165,41.51623
"350","Clangula hyemalis",-70.14735,41.5126
"351","Clangula hyemalis",-70.33558,41.47834
"352","Clangula hyemalis",-70.3092,41.39898
"353","Clangula hyemalis",-70.30676,41.38632
"354","Clangula hyemalis",-70.1466,41.53103
"355","Clangula hyemalis",-70.17125,41.50568
"356","Clangula hyemalis",-70.41617,41.36582
"357","Clangula hyemalis",-70.28647,41.3937
"358","Clangula hyemalis",-70.1159,41.58001
"359","Clangula hyemalis",-70.17152,41.48868
"360","Clangula hyemalis",-70.25784,41.47958
"361","Clangula hyemalis",-70.06104,41.42381
"362","Clangula hyemalis",-70.22702,41.47743
"363","Clangula hyemalis",-70.08637,41.47831
"364","Clangula hyemalis",-70.19624,41.50518
"365","Clangula hyemalis",-70.30798,41.35515
"366","Clangula hyemalis",-70.38457,41.37535
"367","Clangula hyemalis",-70.2777,41.37341
"368","Clangula hyemalis",-70.03265,41.5081
"369","Clangula hyemalis",-70.11673,41.53833
"370","Clangula hyemalis",-70.09074,41.36473
"371","Clangula hyemalis",-70.38969,41.4045
"372","Clangula hyemalis",-70.2515,41.33818
"373","Clangula hyemalis",-70.11414,41.49532
"374","Clangula hyemalis",-70.2882,41.36377
"375","Clangula hyemalis",-70.3936,41.40407
"376","Clangula hyemalis",-70.22632,41.57395
"377","Clangula hyemalis",-70.41109,41.48356
"378","Clangula hyemalis",-70.13742,41.39798
"379","Clangula hyemalis",-70.0587,41.5381
"380","Clangula hyemalis",-70.30703,41.54634
"381","Clangula hyemalis",-70.38734,41.51107
"382","Clangula hyemalis",-70.39518,41.41142
"383","Clangula hyemalis",-70.38572,41.36646
"384","Clangula hyemalis",-70.19804,41.34008
"385","Clangula hyemalis",-70.06053,41.53163
"386","Clangula hyemalis",-70.11657,41.51045
"387","Clangula hyemalis",-70.14825,41.56983
"388","Clangula hyemalis",-70.30905,41.39058
"389","Clangula hyemalis",-70.35915,41.38373
"390","Clangula hyemalis",-70.06461,41.51601
"391","Clangula hyemalis",-70.3336,41.53707
"392","Clangula hyemalis",-70.08513,41.55556
"393","Clangula hyemalis",-70.33431,41.52406
"394","Clangula hyemalis",-70.30708,41.43661
"395","Clangula hyemalis",-70.25767,41.46522
"396","Clangula hyemalis",-70.35835,41.43586
"397","Clangula hyemalis",-70.03367,41.60577
"398","Clangula hyemalis",-70.17082,41.5215
"399","Clangula hyemalis",-70.14536,41.42997
"400","Clangula hyemalis",-70.41621,41.449
"401","Clangula hyemalis",-70.38612,41.47028
"402","Clangula hyemalis",-70.2268,41.47525
"403","Clangula hyemalis",-70.36007,41.40085
"404","Clangula hyemalis",-70.06108,41.54841
"405","Clangula hyemalis",-70.36076,41.49475
"406","Clangula hyemalis",-70.2774,41.3792
"407","Clangula hyemalis",-70.17091,41.57405
"408","Clangula hyemalis",-70.36028,41.40544
"409","Clangula hyemalis",-70.19685,41.46575
"410","Clangula hyemalis",-70.25652,41.49538
"411","Clangula hyemalis",-70.30978,41.40463
"412","Clangula hyemalis",-70.3091,41.39525
"413","Clangula hyemalis",-70.35837,41.41798
"414","Clangula hyemalis",-70.2228,41.41764
"415","Clangula hyemalis",-70.05828,41.58067
"416","Clangula hyemalis",-70.16918,41.54127
"417","Clangula hyemalis",-70.3334,41.54307
"418","Clangula hyemalis",-70.25186,41.34674
"419","Clangula hyemalis",-70.05821,41.59159
"420","Clangula hyemalis",-70.32992,41.53442
"421","Clangula hyemalis",-70.2781,41.36717
"422","Clangula hyemalis",-70.17362,41.44895
"423","Clangula hyemalis",-70.30753,41.35378
"424","Clangula hyemalis",-70.0594,41.53109
"425","Clangula hyemalis",-70.38565,41.34435
"426","Clangula hyemalis",-70.25258,41.37878
"427","Clangula hyemalis",-70.27815,41.36635
"428","Clangula hyemalis",-70.05994,41.57292
"429","Clangula hyemalis",-70.27689,41.51442
"430","Clangula hyemalis",-70.03481,41.58823
"431","Clangula hyemalis",-70.08486,41.56393
"432","Clangula hyemalis",-70.11611,41.46553
"433","Clangula hyemalis",-70.35762,41.3562
"434","Clangula hyemalis",-70.06128,41.509
"435","Clangula hyemalis",-70.14735,41.48726
"436","Clangula hyemalis",-70.148,41.46667
"437","Clangula hyemalis",-70.06064,41.53389
"438","Clangula hyemalis",-70.22563,41.46435
"439","Clangula hyemalis",-70.41541,41.43695
"440","Clangula hyemalis",-70.22548,41.55137
"441","Clangula hyemalis",-70.38591,41.44613
"442","Clangula hyemalis",-70.25773,41.48137
"443","Clangula hyemalis",-70.11755,41.38109
"444","Clangula hyemalis",-70.11592,41.40113
"445","Clangula hyemalis",-70.08637,41.47831
"446","Clangula hyemalis",-70.33687,41.43955
"447","Clangula hyemalis",-70.25353,41.34142
"448","Clangula hyemalis",-70.38647,41.35318
"449","Clangula hyemalis",-70.27823,41.4222
"450","Clangula hyemalis",-70.05772,41.57678
"451","Clangula hyemalis",-70.22487,41.43052
"452","Clangula hyemalis",-70.35913,41.39364
"453","Clangula hyemalis",-70.36069,41.49657
"454","Clangula hyemalis",-70.30779,41.5525
"455","Clangula hyemalis",-70.30762,41.40442
"456","Clangula hyemalis",-70.06093,41.49418
"457","Clangula hyemalis",-70.06101,41.51423
"458","Clangula hyemalis",-70.19807,41.38965
"459","Clangula hyemalis",-70.0855,41.5226
"460","Clangula hyemalis",-70.28,41.45889
"461","Clangula hyemalis",-70.22643,41.47198
"462","Clangula hyemalis",-70.25167,41.36304
"463","Clangula hyemalis",-70.03195,41.54515
"464","Clangula hyemalis",-70.33462,41.36182
"465","Clangula hyemalis",-70.22484,41.51585
"466","Clangula hyemalis",-70.02962,41.48328
"467","Clangula hyemalis",-70.25134,41.44455
"468","Clangula hyemalis",-70.03332,41.51342
"469","Clangula hyemalis",-70.11718,41.38699
"470","Clangula hyemalis",-70.2487,41.3799
"471","Clangula hyemalis",-70.06178,41.5385
"472","Clangula hyemalis",-70.06095,41.59653
"473","Clangula hyemalis",-70.0858,41.49836
"474","Clangula hyemalis",-70.2793,41.52427
"475","Clangula hyemalis",-70.1467,41.52492
"476","Clangula hyemalis",-70.06102,41.55517
"477","Clangula hyemalis",-70.08704,41.35942
"478","Clangula hyemalis",-70.30778,41.507
"479","Clangula hyemalis",-70.03319,41.53839
"480","Clangula hyemalis",-70.05745,41.3795
"481","Clangula hyemalis",-70.386,41.34768
"482","Clangula hyemalis",-70.03011,41.48785
"483","Clangula hyemalis",-70.27793,41.36767
"484","Clangula hyemalis",-70.05953,41.48002
"485","Clangula hyemalis",-70.3083,41.48545
"486","Clangula hyemalis",-70.05825,41.59049
"487","Clangula hyemalis",-70.0848,41.56643
"488","Clangula hyemalis",-70.11802,41.58673
"489","Clangula hyemalis",-70.19692,41.341
"490","Clangula hyemalis",-70.11422,41.49742
"491","Clangula hyemalis",-70.11553,41.51964
"492","Clangula hyemalis",-70.03135,41.48249
"493","Clangula hyemalis",-70.08427,41.51005
"494","Clangula hyemalis",-70.08485,41.5047
"495","Clangula hyemalis",-70.3075,41.5133
"496","Clangula hyemalis",-70.19724,41.47295
"497","Clangula hyemalis",-70.22586,41.46764
"498","Clangula hyemalis",-70.06064,41.60708
"499","Clangula hyemalis",-70.08476,41.48677
"500","Clangula hyemalis",-70.226,41.40558
"501","Clangula hyemalis",-70.22507,41.45012
"502","Clangula hyemalis",-70.35909,41.49367
"503","Clangula hyemalis",-70.11557,41.54517
"504","Clangula hyemalis",-70.08988,41.3743
"505","Clangula hyemalis",-70.11417,41.49637
"506","Clangula hyemalis",-70.24845,41.40439
"507","Clangula hyemalis",-70.4027,41.53154
"508","Clangula hyemalis",-70.11742,41.45778
"509","Clangula hyemalis",-70.08952,41.4476
"510","Clangula hyemalis",-70.36013,41.53543
"511","Clangula hyemalis",-70.1172,41.40005
"512","Clangula hyemalis",-70.11657,41.42873
"513","Clangula hyemalis",-70.17001,41.36776
"514","Clangula hyemalis",-70.17004,41.5161
"515","Clangula hyemalis",-70.11909,41.43705
"516","Clangula hyemalis",-70.06461,41.51601
"517","Clangula hyemalis",-70.22683,41.37547
"518","Clangula hyemalis",-70.03338,41.51685
"519","Clangula hyemalis",-70.33737,41.4184
"520","Clangula hyemalis",-70.30728,41.44657
"521","Clangula hyemalis",-70.27908,41.55788
"522","Clangula hyemalis",-70.0575,41.38067
"523","Clangula hyemalis",-70.06447,41.51926
"524","Clangula hyemalis",-70.17083,41.47697
"525","Clangula hyemalis",-70.36097,41.33395
"526","Clangula hyemalis",-70.27694,41.51652
"527","Clangula hyemalis",-70.19869,41.43136
"528","Clangula hyemalis",-70.11605,41.46182
"529","Clangula hyemalis",-70.19615,41.5632
"530","Clangula hyemalis",-70.17083,41.52047
"531","Clangula hyemalis",-70.27988,41.51937
"532","Clangula hyemalis",-70.27976,41.51199
"533","Clangula hyemalis",-70.11673,41.53833
"534","Clangula hyemalis",-70.3589,41.40085
"535","Clangula hyemalis",-70.05822,41.42918
"536","Clangula hyemalis",-70.17074,41.53184
"537","Clangula hyemalis",-70.22463,41.53783
"538","Clangula hyemalis",-70.05824,41.59698
"539","Clangula hyemalis",-70.41002,41.4907
"540","Clangula hyemalis",-70.147,41.51698
"541","Clangula hyemalis",-70.11475,41.5059
"542","Clangula hyemalis",-70.09212,41.50032
"543","Clangula hyemalis",-70.08887,41.4202
"544","Clangula hyemalis",-70.05846,41.58161
"545","Clangula hyemalis",-70.03481,41.57015
"546","Clangula hyemalis",-70.17188,41.53341
"547","Clangula hyemalis",-70.08546,41.50108
"548","Clangula hyemalis",-70.11681,41.58241
"549","Clangula hyemalis",-70.33494,41.56182
"550","Clangula hyemalis",-70.06007,41.48079
"551","Clangula hyemalis",-70.03348,41.516
"552","Clangula hyemalis",-70.41643,41.44437
"553","Clangula hyemalis",-70.05891,41.4395
"554","Clangula hyemalis",-70.03317,41.54092
"555","Clangula hyemalis",-70.36095,41.44338
"556","Clangula hyemalis",-70.36099,41.44607
"557","Clangula hyemalis",-70.22783,41.39404
"558","Clangula hyemalis",-70.35893,41.39997
"559","Clangula hyemalis",-70.33747,41.54078
"560","Clangula hyemalis",-70.17163,41.494
"561","Clangula hyemalis",-70.03115,41.48682
"562","Clangula hyemalis",-70.02963,41.48418
"563","Clangula hyemalis",-70.2285,41.38147
"564","Clangula hyemalis",-70.14758,41.50829
"565","Clangula hyemalis",-70.38995,41.53182
"566","Clangula hyemalis",-70.17005,41.58808
"567","Clangula hyemalis",-70.30838,41.52195
"568","Clangula hyemalis",-70.14763,41.56296
"569","Clangula hyemalis",-70.14585,41.4164
"570","Clangula hyemalis",-70.33237,41.56471
"571","Clangula hyemalis",-70.09152,41.4936
"572","Clangula hyemalis",-70.33422,41.41058
"573","Clangula hyemalis",-70.11758,41.40596
"574","Clangula hyemalis",-70.0596,41.5281
"575","Clangula hyemalis",-70.33939,41.36298
"576","Clangula hyemalis",-70.33604,41.41612
"577","Clangula hyemalis",-70.09098,41.55288
"578","Clangula hyemalis",-70.25523,41.45162
"579","Clangula hyemalis",-70.19747,41.40797
"580","Clangula hyemalis",-70.35922,41.38645
"581","Clangula hyemalis",-70.4024,41.47217
"582","Clangula hyemalis",-70.11827,41.44981
"583","Clangula hyemalis",-70.35959,41.39277
